yelping_since,useful,compliment_photos,compliment_list,compliment_funny,compliment_plain,review_count,elite,fans,compliment_note,funny,compliment_writer,compliment_cute,average_stars,user_id,compliment_more,friends,compliment_hot,cool,name,compliment_profile,compliment_cool
5/4/2016,0,0,0,0,0,5,None,0,0,0,0,0,5,D9Wv0zAz40_pD3t037CilQ,0,None,0,0,James,0,0
6/25/2017,0,0,0,0,0,1,None,0,0,0,0,0,1,K-DzcmfW575JVjkk0KOS_w,0,None,0,0,Mi,0,0
10/28/2010,2,0,0,0,0,2,None,0,1,0,0,0,4.5,2eNAoMHjV1ttBV0OYFBy1A,0,None,0,0,Amanda,0,0
9/30/2015,2,0,0,0,0,7,None,0,0,0,0,0,4.29,GkXk-RKxAqE5-oS7HXMhgQ,0,None,0,0,Theresa,0,0
2/12/2011,0,0,0,0,0,1,None,0,0,0,0,0,5,CCUtSgJGjkDYSHVRWy8TFw,0,None,0,0,Tim,0,0
6/21/2016,0,0,0,0,0,2,None,0,0,0,0,0,4.5,bKYvjwwwAaLY1wJZ3w7zRQ,0,None,0,0,Neal,0,0
12/14/2016,1,0,0,0,0,2,None,0,0,0,0,0,4.67,Hfade-LERQLS2eXDx4g4cw,0,None,0,0,Zandy,0,0
1/16/2012,2,0,0,0,0,1,None,0,0,0,0,0,4,O_Wi_W87QMu3s4OEUFrCMQ,0,None,0,0,Valerie,0,0
8/24/2013,4,0,0,0,0,6,None,0,0,2,0,0,2.5,P7GLKAz4G9GTHsnJLzSRKA,0,None,0,1,Kimberly,0,0
9/24/2014,12,0,0,0,0,3,None,0,0,3,0,0,5,eARPxQrKr7OKC_UeCx_v3A,0,None,0,1,C,0,0
6/15/2012,0,0,0,0,0,2,None,0,0,0,0,0,5,mNTxuSsAcMComC0GDOX3lQ,0,None,0,0,Tom,0,0
8/27/2014,0,0,0,0,0,2,None,0,0,0,0,0,5,8-7MCTDAqaq5zSk2VZ-bhA,0,None,0,0,Jenni,0,0
8/4/2016,1,0,0,0,0,2,None,0,0,0,0,0,1,I1_0JCPvzBEKOr-C0tZeBg,0,None,0,0,Anna,0,0
11/11/2016,1,0,0,0,0,1,None,0,0,0,0,0,1,7hP1_socpUqgXwmrKVJw0Q,0,None,0,0,S,0,0
2/7/2014,0,0,0,0,0,8,None,1,0,0,0,0,4.25,yafp17hi3gVgFqCdV1FLFg,0,None,0,0,Sarah,0,0
11/26/2014,9,0,0,0,0,2,None,0,0,0,0,0,1,17bVx7h34yFZ0Qc1DYIP5g,0,None,0,0,Kari,0,0
10/10/2011,0,0,0,1,0,1,None,0,0,0,0,0,5,nzrVgdM-C9uCbLC_cofZoA,0,None,0,0,Brad,0,1
9/12/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,ogITFYV9J5qi8PXbjLu3-w,0,None,0,0,Joe,0,0
1/12/2008,4,0,0,0,0,7,None,0,0,0,0,0,4.13,bAhDj1G-oQqFzLvbox3peA,0,None,0,3,khal,0,0
10/7/2016,0,0,0,0,0,5,None,0,0,0,0,0,4.2,QWEL2FLZO8BcB4s5aWFNJQ,0,None,0,0,Kevin,0,0
10/17/2015,0,0,0,0,0,1,None,0,0,0,0,0,2,ipP1RTks4AQka8thsRzSvQ,0,None,0,0,John,0,0
1/2/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,Z58ZRHe_EYb1CVClqGXyQw,0,None,0,0,Francine,0,0
4/19/2015,0,0,0,0,0,5,None,0,0,0,0,0,3.4,jROjNHY_EUaz0T5bC_06yg,0,None,0,0,Sonny,0,0
1/4/2017,0,0,0,0,0,4,None,0,0,0,0,0,2,HVRhGA9aKidVSDhgjTPjqQ,0,None,0,0,Sabrinna,0,0
1/12/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,cdY8baw9vCdrYZFrq3zrVw,0,None,0,0,Genevieve,0,0
5/25/2015,0,0,0,0,0,4,None,0,0,0,0,0,2.5,SS5qLDpUkrHmvvlMTo0KCw,0,None,0,0,Rick,0,0
7/11/2014,0,0,0,0,0,3,None,0,0,0,0,0,5,2ijQTN7ex-4uidOLwvvXhw,0,None,0,0,Jeff,0,0
6/20/2014,0,0,0,0,0,3,None,0,0,0,0,0,3,4-yGC7mGp802SBC1wJm0Bw,0,None,0,0,Ella,0,0
6/2/2010,1,0,0,1,0,20,None,1,0,0,0,0,4.48,LL6cW5C7LyVcw4kBTpKqDg,0,None,0,0,john,0,1
1/5/2012,0,0,0,0,0,13,None,0,0,0,0,0,4.08,gV4ZPzs4QLHagMrf-C4RRA,0,None,0,1,R,0,0
7/27/2012,0,0,0,0,0,1,None,0,0,0,0,0,5,3GqRFVljJKQ2ZsScBmBuFg,0,None,0,0,brianberge,0,0
1/31/2010,0,0,0,0,0,8,None,0,0,1,1,0,3.75,ZVgenw4UFztBUouv6ZbPrw,0,None,0,0,jack,0,0
8/20/2017,0,0,0,0,0,3,None,0,0,0,0,0,4.75,K-LxJ00PPAXS5rzaQf9uLw,0,None,0,0,Doreen,0,0
2/28/2012,1,0,0,0,0,6,None,0,0,0,0,0,3.86,4HNoru8Rj7Cmo-g_IqZ3qg,0,None,0,0,Michelle,0,0
5/4/2014,0,0,0,0,0,1,None,0,0,0,0,0,1,Ms1coHuMdibFpCH1JMLRCw,0,None,0,0,Nikki,0,0
7/31/2011,0,0,0,1,0,16,None,2,2,1,0,0,4.06,lln4XYEcLu2J3Mv1zqdb8g,0,None,1,0,QT,1,1
3/9/2012,0,0,0,0,0,5,None,0,0,0,0,0,2.6,7vbvJDlS_HAiR5IElVkftw,0,None,0,0,Steve,0,0
11/13/2012,0,0,0,0,0,1,None,0,0,0,0,0,4,xw6YrlPSfSGyq4F0bX9Sow,0,None,0,0,Lisa,0,0
3/29/2011,0,0,0,0,0,2,None,0,0,0,0,0,5,kAD3Xna-o-F0__R77CP6_w,0,None,0,0,Tamatha,0,0
9/10/2013,2,0,0,0,0,14,None,0,0,0,0,0,3.67,e_S4E7aa7k47YrDsui_XGA,0,None,0,0,Susan,0,0
6/21/2013,0,0,0,0,0,1,None,0,0,0,0,0,2,pIcg75KHw9RvT12KbW5LYQ,0,None,0,0,Matthew,0,0
2/20/2015,0,0,0,0,0,2,None,0,0,0,0,0,1,WCzwa2iu0dBAEi2Rm5l1Ow,0,None,0,0,Artist,0,0
10/15/2011,0,0,0,0,0,1,None,0,0,0,0,0,3.5,Fo7KIMq2xNDyDCg9cWs9lQ,0,None,0,0,Scott,0,0
2/10/2012,0,0,0,0,0,2,None,0,0,0,0,0,5,dgLnLI_2zk95GjR6kMR3Kg,0,None,0,1,Jenn,0,0
6/8/2015,1,0,0,0,0,15,None,0,0,0,0,0,2.94,6MGgyyoq86VgQ71Gro0cHA,0,None,0,0,K.,0,0
8/16/2016,0,0,0,0,0,11,None,0,0,0,0,0,3.91,0cd2c2KPxlrXCs50gpjCcg,0,None,0,0,Jaelyn,0,0
11/11/2014,2,0,0,0,0,3,None,0,0,0,0,0,4.67,sRebf3jj_zRZdpbnt3f-9Q,0,None,0,0,Mitchi,0,0
2/13/2016,1,0,0,0,0,7,None,0,0,0,0,0,1.71,ksrH_DQJuTUIhkis-nbs5A,0,None,0,0,Mm,0,0
12/29/2012,1,0,0,0,0,1,None,0,0,1,0,0,2,MKTBOaP7ikIQcmk89alVeg,0,None,0,1,Loan,0,0
9/30/2013,0,0,0,0,0,6,None,0,0,0,0,0,3.33,Y_JyiPZwMJ2SFq-F5-Skuw,0,None,0,0,Ron,0,0
10/9/2013,1,0,0,0,0,1,None,0,0,0,0,0,1,HKvoOSuI0orOvhaMdXmGHQ,0,None,0,0,Jessica,0,0
2/22/2016,2,0,0,0,0,6,None,0,0,0,0,0,3.67,oLHGStmHlhUPltWbIIwPag,0,None,0,0,Ashley,0,0
4/16/2010,0,0,0,0,0,1,None,0,0,0,0,0,5,lPR2PzMQH_1aOKDOvuOYzQ,0,None,0,0,Olga,0,0
4/13/2015,0,0,0,0,0,1,None,0,0,0,0,0,5,G64RLrm1iORXp0KI9t1sWw,0,None,0,0,Paul,0,0
6/20/2013,5,0,0,0,0,26,None,1,0,2,0,0,4.15,35aomVEOh8afXBpFnMnqpQ,0,None,0,0,Tasmin,0,0
10/11/2015,0,0,0,0,0,1,None,0,0,0,0,0,1,izYHWVN0qxgm27UwmdvgKw,0,None,0,0,J,0,0
2/19/2013,0,0,0,0,0,19,None,0,0,0,0,0,4.11,UTGFnif3OetQyafgGnywYg,0,None,0,0,Sorra,0,0
6/19/2011,11,0,0,0,0,6,None,0,0,0,0,0,2.75,m0JdKlGJ7kgqWeDug9WgcA,0,None,0,0,Janet,0,0
3/7/2016,0,0,0,0,0,3,None,0,0,0,0,0,5,g7Bc2CGpvvxUHUs4ftedXA,0,None,0,0,Steve,0,0
2/2/2016,0,0,0,0,0,3,None,0,0,0,0,0,5,0NVlFJiA3liA9nY3ikdQPg,0,None,0,0,Angie,0,0
7/17/2015,1,0,0,0,1,12,None,1,0,2,0,0,2.67,eUmNPp59nHbkk7qcCktGZw,1,None,0,1,Briana,0,0
1/2/2014,0,0,0,0,0,4,None,0,0,0,0,0,5,ZU0_Vcq0PqkyQQFvaWfb3g,0,None,0,0,Sean,0,0
4/15/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,MknzFb5OQuHcQ_Z8ZeEvkA,0,None,0,0,Eric,0,0
11/16/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,6fFafPEJpAUhpjBQZjoM5w,0,None,0,0,Gemma,0,0
2/7/2013,0,0,0,0,0,4,None,0,0,0,0,0,4,8jQKlSg3Rj_3xAMliGuqWQ,0,None,0,0,Dolli,0,0
11/7/2014,0,0,0,0,0,7,None,0,0,0,0,0,4.14,WJ6JrK8Z_ttgpO7SE4TfcA,0,None,0,0,Carrie,0,0
3/13/2012,0,0,0,0,0,4,None,0,0,0,0,0,4,R_kq_oNvMlrylmePC0jU4w,0,None,0,0,Michael,0,0
7/27/2008,0,0,0,0,0,17,None,0,0,0,0,0,3.71,PsPX9Fq9M5Ok4I4hi-7c1A,0,None,0,0,michel,0,0
10/17/2014,0,0,0,0,0,2,None,0,0,0,0,0,5,BSShwCtoIUbpnyhz0d2VSg,0,None,0,0,James,0,0
11/20/2011,0,0,0,0,0,3,None,0,0,0,0,0,2.67,fdy9NL28eyfjO6Bq7yMmtg,0,None,0,0,Cathy,0,0
7/28/2017,0,0,0,0,0,1,None,0,0,0,0,0,1,grXVEsMh_EZqtZaEHWmf_A,0,None,0,0,Daniel,0,0
2/26/2016,0,0,0,0,0,2,None,0,0,0,0,0,5,aMAPh31iSO5qIvsd_4tJhQ,0,None,0,0,Maxi,0,0
5/9/2014,0,0,0,0,0,5,None,0,0,0,0,0,5,EbVuN0Ir0-hfvP7c5pfc3B,0,None,0,0,Sean,0,0
2/16/2011,0,0,0,0,0,1,None,0,0,0,0,0,5,IHhRkHP6pKDGLWb2WR0wxQ,0,None,0,0,cathy,0,0
1/27/2014,0,0,0,0,0,4,None,0,0,5,0,0,2.25,BinbR0pqD7uBw9lqp5AdEg,0,None,0,0,Hung,0,0
4/28/2014,0,0,0,0,0,8,None,0,0,0,0,0,4.38,_bR9e2c_fV8q0riiJNVdiA,0,None,0,0,Hany,0,0
1/7/2014,0,0,0,0,0,2,None,0,0,0,0,0,4.5,tRN1batg6aAYQuXPRJShBg,0,None,0,0,K,0,0
6/21/2014,0,0,0,0,0,3,None,0,0,0,0,0,5,YaA-LPjv_Iah6dFwGKmM7Q,0,None,0,0,Jim,0,0
4/14/2015,0,0,0,0,0,7,None,0,0,0,0,0,3.71,XfgQBayiRX3FD-2ng8g2kg,0,None,0,0,M.m.,0,0
7/3/2011,0,0,0,0,0,2,None,0,0,0,0,0,3.5,cLz6xBGen9Y4EEkQbcm5pg,0,None,0,0,Wendy,0,0
11/10/2013,2,0,0,0,0,5,None,0,1,3,0,0,3,wRER-JvXZWLXvvFRBHfmBg,0,None,0,2,Joe,0,0
8/10/2013,0,0,0,0,0,5,None,0,0,0,0,0,5,r662BGp_pw1sIMd2Gv1Zkg,0,None,0,0,Josh,0,0
2/29/2008,0,0,0,0,0,2,None,0,1,0,0,0,5,1x_2iGnd7j5jcB7VjmFZvQ,0,"0AiZbmQUMyoo4cGbX-8iUA, 81_lyihbg-M2QpmJ9g3WAQ, KOYiD4hnWXytUA9e4yAFcQ, gzWw2rdGw81ZNSq_gWK01w, 4Bn-2V-Mp3I3nLGkdI3J-Q, b4_Z8bRsTaz9iTXfohUQBA, frfGezWrHtBK3677StYvUQ, j2IavG9umPvQPBeUinYs_w, bp_x_uTgWUeUiq5qJ6r5aQ, TBAVkfHTBfnMQa_V_Ez5Pg, Z4AD1OZnKZN0ruENpKtxnQ, hJDhKKs8HF4QOgeelf3IsQ, DekEZY4kJY9pDsvYEx_mRQ, rD8xIp2JNbKw8w_RG-LSsw, WOE6BqyqXG9MRKLEhLBCNw, CLQ3xVnQrQ6oBeJsScEPsg, PpTMSFe00O9hd-CS_jHm7w, D3paOP2EWrrrR34ZyPp3iw, asZ21ft6KQBoXbmYnNKNXQ, Ot0aTN1CFlpFh5kJIDrcyg, LQSEpaTK4s9Kx8yqgFPa8Q, 7ifgIbRNgWrnHlETWG22Ug, VO8RrO7Xp0HHakASu9ZyqQ, vCdoqLo936I6yqyo54KLRA, PP1VETdkhzYuk5quLnGZqw, PzrkcmiElG5ZeCYA-AcwIQ, 0TAg26iXahynjTk81MVaZw, JkwqgFETc6uM0CFLKmGD3w, W1JMGRMl6-TfwsuAH_bo8A, D3dPIhE5pWsaWjJ05XJ_Lw, UQmCYZyvpZ2MAAbofEhrPQ, oip98213DG25Iv0Lr79BxA, K0ZCwPLx3tUuy8HE1rwcrg, o2u6pe4bN_b4AgMb8c7XJQ, fE2WlQYrg23OuRg3JYI-DA, Mg6QJJ7K5W_r-aGSvjSmBA, ckEa0QXcd9AsEXWy2yu8Cg, wenZ12oOh2rxOpjSdQlD5w, Ks2eRHWsGXMmQNFsGiYSPA, 5M_54zeKMbv9UYXSblwMew, sDBycORiyyvINy_yOX6T2g, zKdCy60_4mK_grvEibXvMw, 57qiS6HBjhabW3RnzllGGw, 43rpaoRriVutxQbkSxe6pA, 0IVrU1AlEwU3vqqfKetX4w, dEoWoDx7gBoKwUAUdgG-sw, 261JARto7_go0SJdrckH2Q, 5DENA5cgd1bLdau1mhy7tw, 4QXEhVvWwyfYhSMk1yzIZQ, _U36SpN0_3IztOiags47iw, o2fznd945Vz_5YucWE-XhA, rJNESRYwS3K7hZ58fTp3Cw, fP701hQdDeapUmt-Z13mLg, tu8wDeoXOS49bHSdDm1cxw, iMMtEoi1lYUz7W7NfM233w, dMmI0DNVmUqO2w20lbAXSw, uHI5RT1gmr83sAUDBDu5MA",0,0,Amy,0,0
12/22/2014,2,0,0,0,0,1,None,0,0,1,0,0,4,XC5Onz5XHNkfwhzQdf3oNQ,0,None,0,1,Ricky,0,0
10/5/2010,2,0,0,0,0,2,None,0,0,0,0,0,2.33,06IA10ejIxc5rM2KPaOiSA,0,None,0,0,Joyce,0,0
6/21/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,v_cAiS81OsxQhZNG3LUwfw,0,None,0,0,Vicky,0,0
11/6/2015,1,0,0,0,0,5,None,0,0,0,0,0,3.8,sWSPINnwmyY7kSTgUCUa2w,0,None,0,0,Mason,0,0
4/16/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,FkTpC5xA7HCVIBqZNneyWg,0,None,0,0,Nona,0,0
3/21/2017,0,0,0,0,0,2,None,0,0,0,0,0,1,UJoDjZjN5TrlRPjI-1P6Ag,0,None,0,0,Blue Sky,0,0
1/25/2015,1,0,0,0,0,3,None,0,0,1,0,0,3,UN_jdoB2GRnt8DwEBgYRQg,0,None,0,0,Raymond,0,0
10/30/2015,13,0,0,0,0,6,None,0,0,0,0,0,3,TUYTSZ_Ti_oYAtUqUFqZUw,0,None,0,5,Nick,0,0
8/5/2015,0,0,0,0,1,1,None,0,0,0,0,0,2,9-Mj2eO6TFNh25YDgpaWew,0,None,0,0,Jojo,0,0
11/3/2010,0,0,0,0,0,1,None,0,0,0,0,0,1,jeTzY_eajE1O2TEcidMPIQ,0,None,0,0,Amber,0,0
6/1/2013,0,0,0,0,0,3,None,0,0,0,0,0,5,x16VW6ymc8dBlZfs2TxM5w,0,None,0,0,Cami,0,0
2/3/2012,0,0,0,0,0,3,None,0,0,0,0,0,4.67,70kgv0T0KGHWWe1GfqhE9w,0,None,0,0,dannybo,0,0
7/30/2017,0,0,0,0,0,1,None,0,0,0,0,0,2,yxLT_IvHhJAb1gFqaswcbQ,0,None,0,0,Dsrlene,0,0
12/18/2010,2,0,0,0,0,3,None,0,0,0,0,0,3.67,58EeAbeaBSWe7QQw2TurvQ,0,None,0,0,Michael,0,0
2/27/2013,0,0,0,0,0,5,None,0,0,0,0,0,3.4,W3z6j7fkDKwBbrREIYW7rg,0,None,0,0,Rebecca,0,0
10/3/2016,0,0,0,0,0,5,None,0,0,0,0,0,4.2,1kpLPxJMQKApKj0dz3_tCQ,0,None,0,1,Antonette,0,0
4/22/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,2zurmSxwe1adkU6FF_3tTw,0,None,0,0,Roland,0,0
6/15/2012,3,0,0,0,0,1,None,0,0,1,0,0,5,JUj1W1KtdBceeGv3R_PhkQ,0,None,0,0,W,0,0
1/11/2015,0,0,0,0,0,1,None,0,0,0,0,0,5,MX0U2-i4V0I2PBMkENaU2Q,0,None,0,0,Jesse,0,0
2/5/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,p3q5z1xVP-67tpEoEknUhg,0,None,0,0,Bethany,0,0
4/4/2013,0,0,0,0,0,2,None,0,0,0,0,0,4.5,qyDThrsSnOhwpnT9z-phyA,0,None,0,0,Amber,0,0
12/19/2012,0,0,0,0,0,1,None,0,0,0,0,0,5,_O67RzCtK8hmyY5OLS9fHA,0,None,0,0,Eric,0,0
10/9/2009,0,0,0,0,0,1,None,0,0,0,0,0,1,dzWLBUQiKNmFkvmkFP6zzQ,0,None,0,0,jessica,0,0
2/10/2016,0,0,0,0,0,2,None,0,0,0,0,0,5,1gi53GAD97_AkLNVBKY13Q,0,None,0,0,Zipporia,0,0
2/17/2012,0,0,0,0,0,3,None,0,0,1,0,0,1.33,lkW_oDkz7_jor9r0vxS19g,0,None,0,0,Tommy,0,0
12/2/2015,0,0,0,0,0,1,None,0,0,0,0,0,1,C_HYhqVa3ADZ6_EUJN_Arw,0,None,0,0,Kelly,0,0
8/15/2014,0,0,0,0,0,1,None,0,0,0,0,0,1,yQDQ-V2qGkH2PQ5K5xVg-A,0,None,0,0,April,0,0
7/21/2013,0,0,0,0,0,3,None,0,0,0,0,0,5,l1AdrM0lRT2oP-t32gzJng,0,None,0,0,Mi Jeung,0,0
5/26/2016,0,0,0,0,1,3,None,0,0,1,0,0,5,QQIr29Dam6sXyGjPZ32hVw,0,None,0,0,Greg,0,0
3/25/2015,1,0,0,0,0,4,None,0,0,2,0,0,4.14,RnORbjNhpmtcXda-zofcBg,0,None,0,0,Brad,0,0
2/11/2016,0,0,0,0,0,1,None,0,0,0,0,0,1,o_M81G7plbodv86qtgZVcw,0,None,0,0,Lynn,0,0
3/9/2016,0,0,0,0,0,1,None,0,0,0,0,0,4,aaIIeuBE1IQfq3fF5jYR-Q,0,None,0,0,Michael,0,0
1/2/2014,0,0,0,0,0,1,None,0,0,0,0,0,5,j0vDpw4JerO4sXi1IWZ6uw,0,None,0,0,Jenn,0,0
6/29/2015,0,0,0,0,0,2,None,0,0,0,0,0,2,RDpfu0Pfn-UEzH4ZBpuDsA,0,None,0,0,K,0,0
5/18/2009,0,0,0,0,0,1,None,0,0,0,0,0,5,ggb_KNr7XYNFv9iXT3poZA,0,None,0,0,Cassidy,0,0
11/8/2015,0,0,0,0,0,3,None,0,0,0,0,0,3,w8HyCCdCVMdx39jd8Lx3aw,0,None,0,0,Catherine,0,0
5/12/2014,0,0,0,0,0,3,None,0,0,0,0,0,5,F7X3HTJMP1DQUuJP0EB9eg,0,None,0,0,Erika,0,0
6/8/2015,0,0,0,0,0,1,None,0,0,0,0,0,4,6YFHx4EX0PwM6UfMOGLYVQ,0,None,0,0,Mike,0,0
2/25/2009,0,0,0,0,0,2,None,0,0,0,0,0,2,L6rPiy_8pqjnRqkXjCdZww,0,None,0,0,Rachael,0,0
8/12/2014,2,0,0,0,0,10,None,0,0,2,0,0,2.7,N70o39MO4GJab3uaSUwRPA,0,None,0,1,Camilo,0,0
12/5/2014,0,0,0,0,0,6,None,0,0,0,0,0,2.67,y7fsKzInuaWgJH0gzR-H8g,1,None,0,0,Katie,0,0
3/7/2017,0,0,0,0,0,2,None,0,0,0,0,0,5,Lke_98TQQP4-1iB_ETr19g,0,None,0,0,Andrea,0,0
7/15/2016,0,0,0,0,0,1,None,0,0,0,0,0,1,b-b7b7lEJmQC-THQY3RJVg,0,None,0,0,Melissa,0,0
3/15/2015,0,0,0,0,0,3,None,0,0,0,0,0,3.67,6h_QdgLQHRCCMPCyMaWpig,0,None,0,0,Jason,0,0
3/9/2014,0,0,0,0,0,1,None,0,0,0,0,0,4,9mFrjCRXIYwWdIxF90tQkA,0,None,0,0,Sarah,0,0
8/12/2013,1,0,0,0,0,4,None,0,0,1,0,0,3.5,uCcgJKmb89BL-96dZoQfNw,0,None,0,0,Eric,0,0
6/12/2010,0,0,0,0,2,8,None,0,0,0,0,0,3.88,UIGKLDIEyC43aGJJWsLBCg,0,None,0,0,Row,0,0
2/12/2013,1,0,0,1,0,10,None,0,0,0,0,0,4.3,04JSe5DV3NB5bCri7qFwTg,0,None,0,0,Paul,0,1
1/18/2014,2,0,0,0,0,1,None,0,0,2,0,0,2,dGrvvkzGSAf7wesLGuVBWw,0,None,0,2,Bob,0,0
7/17/2015,0,0,0,0,0,3,None,0,0,0,0,0,3.67,zltyETTJztuIzZ-LmHsxEw,0,None,0,0,Norman,0,0
1/1/2015,0,0,0,0,0,3,None,0,0,0,0,0,1.67,5SXnBRhjfDugYDS9zBEfHg,0,None,0,0,David,0,0
6/4/2017,0,0,0,0,0,3,None,0,0,0,0,0,5,myV0QYv4UipWmw-Gtnhitw,0,None,0,0,Bob,0,0
4/19/2017,0,0,0,0,0,2,None,0,0,0,0,0,2.33,yb-UlS1EXliTWYL_6PWThA,0,None,0,0,Frank,0,0
3/29/2016,0,0,0,0,0,14,None,0,0,0,0,0,4.7,XhnRHwX-P130DNzEEU3kuA,0,None,0,0,Dennis,0,0
11/9/2012,0,0,0,0,0,4,None,0,0,0,0,0,1,4S44RiOm4mBDHgvGXM6Oeg,0,None,0,0,Merv,0,0
6/28/2012,0,0,0,0,0,6,None,1,0,0,0,0,3.14,oJoq2nBSBqY978if3I2P4Q,1,None,1,0,Sharon,0,0
2/4/2016,0,0,0,0,0,6,None,0,0,0,0,0,4.71,Z2V3FNX31_2-HHTu79qjxg,0,None,0,0,Cecelia,0,0
1/5/2010,0,0,0,0,0,1,None,0,0,0,0,0,3,fMeAQuIiKzQLTaFANtqB7A,0,None,0,0,Darcy,0,0
8/20/2017,0,0,0,0,0,1,None,0,0,0,0,0,1,lG6VVLaey8gRGroqM1PJrg,0,None,0,0,Laura,0,0
11/17/2014,1,0,0,0,0,4,None,0,0,0,0,0,4.2,DXjXKpltRd0adG6e3VeJDg,0,None,0,0,Ashish,0,0
2/2/2011,0,0,0,0,0,4,None,0,0,0,0,0,4.75,Y30u9EYKncLGRIxpzAxKXw,0,None,0,0,Linda,0,0
6/13/2016,0,0,0,0,0,4,None,0,0,0,0,0,3,REC9XtwKNrZM2nHUVFZhAg,0,None,0,0,Kent,0,0
4/11/2012,1,0,0,0,0,5,None,0,0,0,0,0,5,vTQk0vtTfvAfzaUO92JHRg,0,None,0,0,Eunah,0,0
5/18/2016,0,0,0,0,0,1,None,0,0,0,0,0,5,u-PDLq5QXlKfuL2-LZ5M3A,0,None,0,0,Pam,0,0
3/30/2012,0,0,0,0,0,2,None,0,0,0,0,0,3,mAXqIrfPSRcK_CZjWT2bNQ,0,None,0,0,Kristen,0,0
7/5/2016,0,0,0,0,0,2,None,0,0,0,0,0,3.5,QrJyaOk9CZZTVyHOUbI17Q,0,None,0,0,Gustavo,0,0
10/28/2015,0,0,0,1,1,4,None,0,0,0,0,0,5,YAh9pziV7P59cGkncc54Tw,0,None,0,0,Ahmad,0,1
5/29/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,Rp3PBnKApTXhVetDzkN1wQ,0,None,0,0,Shannon,0,0
6/9/2012,0,0,0,0,0,1,None,0,0,0,0,0,5,1nl7Zis8pZBfT1iCulMpyw,0,None,0,0,Juan,0,0
2/23/2012,0,0,0,0,0,3,None,0,0,0,0,0,2.33,RgPhDatp_IwkTbZzsGh7KQ,0,None,1,0,Bubba,0,0
12/29/2009,0,0,0,0,0,3,None,0,0,0,0,0,4.33,hE0T_eHtQD5_4WJHX5hzBw,0,None,0,0,J,0,0
5/18/2016,0,0,0,0,0,2,None,0,0,0,0,0,3,1Md5BWK8slPZl2PFHNy_Ug,0,None,0,0,Eric,0,0
9/29/2008,1,0,0,0,0,2,None,0,0,0,0,0,4.5,DVGErxfMFFUdceDwPFaIQA,0,None,0,0,karl,0,0
11/9/2017,0,0,0,0,0,1,None,0,0,0,0,0,5,Iyqbfqd1UqJqAKioLRX8YA,0,None,0,0,Greg,0,0
4/12/2015,0,0,0,0,0,3,None,0,0,0,0,0,3.33,m_OeQLq4pRS6Oyq-6jYkVw,0,None,0,0,Josh,0,0
8/1/2012,4,0,0,0,0,11,None,0,0,0,0,0,4.55,_0Ivk-eVzWKueh1UGNE6qw,0,None,0,3,Mike,0,0
8/8/2016,0,0,0,0,0,1,None,0,0,0,0,0,1,2wSeFSrmWamHvg-G1FlXTw,0,None,0,0,R,0,0
7/12/2013,0,0,0,0,0,3,None,0,0,0,0,0,2.33,4b20eBElQH-se1bxqEJ1tw,0,None,0,0,Cindy,0,0
9/7/2014,0,0,0,0,0,3,None,0,0,0,0,0,5,p-wkohxE8y5sQ1Ip8t58qw,0,None,0,0,Alicia,0,0
10/15/2015,0,0,0,0,0,1,None,0,0,0,0,0,5,gLsWn4rxeOG8v8vCA98KyQ,0,None,0,0,Esther,0,0
8/22/2014,1,0,0,0,0,1,None,0,0,0,0,0,1,NcKOk4N6PAwO47inzBtt_A,0,None,0,0,Wendy,0,0
1/25/2009,0,0,0,0,0,5,None,0,0,0,0,0,5,5HzJcbf4Q1aEJMjvmkSrbw,0,None,0,0,Lindsay,0,0
7/20/2016,0,0,0,0,0,1,None,0,0,0,0,0,1,R2UPetjrn58ynFhAhFt07A,0,None,0,0,Marie,0,0
8/1/2011,0,0,0,0,0,6,None,0,0,0,0,0,2.5,dqNt22jPPSaSSjhv4sgcVA,0,None,0,0,Wolfe,0,0
9/22/2015,0,0,0,0,0,2,None,0,0,0,0,0,4,fVt2ZWRbhNCgzTAJRqHdaQ,0,None,0,0,Laura,0,0
11/7/2013,0,0,0,0,0,5,None,0,0,0,0,0,1,x3xViGA2LorztfSWp2il7Q,0,None,0,0,Leslie,0,0
8/28/2015,0,0,0,0,0,1,None,0,0,0,0,0,5,1MUUA2mzD_bcPrT7X2OXqQ,0,None,0,0,Mike,0,0
7/21/2012,0,0,0,0,0,1,None,0,0,0,0,0,5,QTzA58HLE0uqNCo7k2kgog,0,None,0,0,Toni,0,0
10/6/2016,0,0,0,0,0,1,None,0,0,0,0,0,1,Z7n8lQO9Ir21TKeMbkEwrQ,0,None,0,0,Leslie,0,0
2/19/2010,0,0,0,0,0,1,None,0,0,0,0,0,1,4a2WhhxW1jiICk-zHijLNg,0,None,0,0,Steven,0,0
